       Step     Time          Energy          fmax
LBFGS:    0 14:39:50    -4449.553860        1.348585
LBFGS:    1 14:40:03    -4449.595610        0.992784
LBFGS:    2 14:40:17    -4449.674158        0.613146
LBFGS:    3 14:40:30    -4449.700747        0.586806
LBFGS:    4 14:40:44    -4449.733607        0.642377
LBFGS:    5 14:40:57    -4449.767710        0.976045
LBFGS:    6 14:41:10    -4449.831052        1.330873
LBFGS:    7 14:41:21    -4449.910676        1.437231
LBFGS:    8 14:41:30    -4450.003196        1.225088
LBFGS:    9 14:41:41    -4450.098459        0.999932
LBFGS:   10 14:41:51    -4450.179283        0.808147
LBFGS:   11 14:42:01    -4450.232700        0.749483
LBFGS:   12 14:42:11    -4450.266004        0.603210
LBFGS:   13 14:42:21    -4450.288269        0.452750
LBFGS:   14 14:42:30    -4450.309119        0.503890
LBFGS:   15 14:42:40    -4450.327041        0.577641
LBFGS:   16 14:42:50    -4450.345539        0.636852
LBFGS:   17 14:43:00    -4450.362041        0.551757
LBFGS:   18 14:43:09    -4450.378649        0.555573
LBFGS:   19 14:43:19    -4450.396760        0.351289
LBFGS:   20 14:43:29    -4450.408825        0.708664
LBFGS:   21 14:43:39    -4450.431111        0.442586
LBFGS:   22 14:43:49    -4450.457119        0.764121
LBFGS:   23 14:43:59    -4450.490141        1.198977
LBFGS:   24 14:44:09    -4450.555443        1.350189
LBFGS:   25 14:44:19    -4450.680148        1.173341
LBFGS:   26 14:44:30    -4450.750223        1.440599
LBFGS:   27 14:44:40    -4450.910101        1.508972
LBFGS:   28 14:44:50    -4451.019235        0.830431
LBFGS:   29 14:45:00    -4451.039246        1.016383
LBFGS:   30 14:45:10    -4451.026899        1.580592
LBFGS:   31 14:45:21    -4451.075927        0.602049
LBFGS:   32 14:45:30    -4451.085496        0.283228
LBFGS:   33 14:45:40    -4451.094160        0.232744
LBFGS:   34 14:45:49    -4451.100076        0.217934
LBFGS:   35 14:45:59    -4451.102450        0.159668
