       Step     Time          Energy          fmax
LBFGS:    0 14:39:50    -4447.070850        5.448822
LBFGS:    1 14:40:04    -4447.620093        3.137309
LBFGS:    2 14:40:18    -4448.095076        1.422482
LBFGS:    3 14:40:33    -4448.346045        1.060324
LBFGS:    4 14:40:47    -4448.515909        1.112683
LBFGS:    5 14:41:01    -4448.637412        1.190524
LBFGS:    6 14:41:13    -4448.771698        1.161241
LBFGS:    7 14:41:24    -4448.914640        0.999757
LBFGS:    8 14:41:35    -4449.004568        0.794116
LBFGS:    9 14:41:45    -4449.058407        0.768577
LBFGS:   10 14:41:55    -4449.182536        0.689773
LBFGS:   11 14:42:05    -4449.244759        0.638706
LBFGS:   12 14:42:15    -4449.257596        0.321758
LBFGS:   13 14:42:25    -4449.264726        0.359164
LBFGS:   14 14:42:34    -4449.275261        0.382227
LBFGS:   15 14:42:44    -4449.295043        0.591116
LBFGS:   16 14:42:54    -4449.330285        0.975606
LBFGS:   17 14:43:04    -4449.380099        1.501658
LBFGS:   18 14:43:15    -4449.446358        2.158530
LBFGS:   19 14:43:26    -4449.551859        2.286003
LBFGS:   20 14:43:36    -4449.775424        2.273634
LBFGS:   21 14:43:47    -4449.914650        1.867769
LBFGS:   22 14:43:57    -4449.993590        1.924348
LBFGS:   23 14:44:08    -4450.113668        1.058592
LBFGS:   24 14:44:18    -4450.192847        0.792222
LBFGS:   25 14:44:28    -4450.258557        0.909336
LBFGS:   26 14:44:37    -4450.299917        0.575014
LBFGS:   27 14:44:47    -4450.318509        0.325964
LBFGS:   28 14:44:57    -4450.328299        0.467381
LBFGS:   29 14:45:07    -4450.337844        0.361752
LBFGS:   30 14:45:16    -4450.352438        0.342230
LBFGS:   31 14:45:26    -4450.360397        0.314856
LBFGS:   32 14:45:36    -4450.365587        0.461551
LBFGS:   33 14:45:46    -4450.374501        0.887303
LBFGS:   34 14:45:56    -4450.385510        1.811009
LBFGS:   35 14:46:05    -4450.421050        1.490492
LBFGS:   36 14:46:16    -4450.489526        1.521933
LBFGS:   37 14:46:26    -4450.548026        1.981551
LBFGS:   38 14:46:37    -4450.648388        1.923917
LBFGS:   39 14:46:47    -4450.701955        1.127613
LBFGS:   40 14:46:57    -4450.776011        0.989334
LBFGS:   41 14:47:07    -4450.815455        0.544507
LBFGS:   42 14:47:16    -4450.825522        0.387993
LBFGS:   43 14:47:23    -4450.828873        0.246882
LBFGS:   44 14:47:29    -4450.832915        0.154952
