       Step     Time          Energy          fmax
LBFGS:    0 15:15:30    -4449.853946        3.393060
LBFGS:    1 15:15:43    -4449.998053        2.088430
LBFGS:    2 15:15:57    -4450.140765        0.714583
LBFGS:    3 15:16:10    -4450.180936        0.888011
LBFGS:    4 15:16:23    -4450.213297        0.833458
LBFGS:    5 15:16:36    -4450.240078        0.603271
LBFGS:    6 15:16:49    -4450.264644        0.520605
LBFGS:    7 15:17:02    -4450.281615        0.412482
LBFGS:    8 15:17:14    -4450.289693        0.236910
LBFGS:    9 15:17:26    -4450.292906        0.216103
LBFGS:   10 15:17:38    -4450.296207        0.239801
LBFGS:   11 15:17:50    -4450.300145        0.226381
LBFGS:   12 15:18:03    -4450.303944        0.215583
LBFGS:   13 15:18:15    -4450.308127        0.271147
LBFGS:   14 15:18:27    -4450.314566        0.394300
LBFGS:   15 15:18:39    -4450.325669        0.561154
LBFGS:   16 15:18:51    -4450.341747        0.689434
LBFGS:   17 15:19:00    -4450.363699        0.771613
LBFGS:   18 15:19:10    -4450.394193        0.687007
LBFGS:   19 15:19:20    -4450.411794        0.272363
LBFGS:   20 15:19:29    -4450.418448        0.237709
LBFGS:   21 15:19:39    -4450.420575        0.155698
