       Step     Time          Energy          fmax
LBFGS:    0 15:57:04     -132.413284        1.617628
LBFGS:    1 15:57:04     -132.485672        1.390488
LBFGS:    2 15:57:05     -132.615967        1.048792
LBFGS:    3 15:57:06     -132.666092        0.964261
LBFGS:    4 15:57:06     -132.745880        0.901017
LBFGS:    5 15:57:07     -132.824127        1.147304
LBFGS:    6 15:57:07     -132.926743        1.352459
LBFGS:    7 15:57:08     -132.966370        1.125197
LBFGS:    8 15:57:09     -133.031418        0.997653
LBFGS:    9 15:57:09     -133.046387        0.721213
LBFGS:   10 15:57:10     -133.076538        0.456777
LBFGS:   11 15:57:11     -133.086792        0.446662
LBFGS:   12 15:57:11     -133.102173        0.490200
LBFGS:   13 15:57:12     -133.126160        0.417679
LBFGS:   14 15:57:12     -133.157669        0.408877
LBFGS:   15 15:57:13     -133.187469        0.579851
LBFGS:   16 15:57:13     -133.199738        0.440596
LBFGS:   17 15:57:14     -133.219360        0.504285
LBFGS:   18 15:57:15     -133.226624        0.459989
LBFGS:   19 15:57:15     -133.235382        0.311255
LBFGS:   20 15:57:16     -133.243622        0.274368
LBFGS:   21 15:57:16     -133.246765        0.250809
LBFGS:   22 15:57:17     -133.248947        0.168650
