       Step     Time          Energy          fmax
LBFGS:    0 15:49:41    -4449.682921        1.984167
LBFGS:    1 15:49:55    -4449.763301        1.435971
LBFGS:    2 15:50:09    -4449.857056        1.104992
LBFGS:    3 15:50:22    -4449.920978        1.149575
LBFGS:    4 15:50:35    -4449.999273        1.375323
LBFGS:    5 15:50:49    -4450.091889        1.137077
LBFGS:    6 15:51:03    -4450.201162        1.448117
LBFGS:    7 15:51:16    -4450.270711        1.446165
LBFGS:    8 15:51:30    -4450.368098        1.532604
LBFGS:    9 15:51:43    -4450.460410        1.045804
LBFGS:   10 15:51:56    -4450.508576        0.607443
LBFGS:   11 15:52:09    -4450.543725        0.746353
LBFGS:   12 15:52:23    -4450.587731        0.888612
LBFGS:   13 15:52:36    -4450.618326        1.456592
LBFGS:   14 15:52:50    -4450.688494        0.997861
LBFGS:   15 15:53:02    -4450.747182        0.675539
LBFGS:   16 15:53:12    -4450.798227        0.792791
LBFGS:   17 15:53:22    -4450.808835        1.239775
LBFGS:   18 15:53:32    -4450.850073        0.479587
LBFGS:   19 15:53:42    -4450.858993        0.408729
LBFGS:   20 15:53:52    -4450.872259        0.314512
LBFGS:   21 15:54:01    -4450.876814        0.315944
LBFGS:   22 15:54:11    -4450.886117        0.348220
LBFGS:   23 15:54:21    -4450.897515        0.442280
LBFGS:   24 15:54:31    -4450.916735        0.493193
LBFGS:   25 15:54:41    -4450.945329        0.578690
LBFGS:   26 15:54:52    -4450.981523        0.619806
LBFGS:   27 15:55:02    -4450.956975        1.455192
LBFGS:   28 15:55:13    -4451.031839        0.427865
LBFGS:   29 15:55:23    -4451.044661        0.354732
LBFGS:   30 15:55:33    -4451.058812        0.358194
LBFGS:   31 15:55:42    -4451.063652        0.312045
LBFGS:   32 15:55:52    -4451.072450        0.297285
LBFGS:   33 15:56:02    -4451.079256        0.296132
LBFGS:   34 15:56:11    -4451.090169        0.501607
LBFGS:   35 15:56:18    -4451.105158        0.548608
LBFGS:   36 15:56:24    -4451.119363        0.491545
LBFGS:   37 15:56:31    -4451.130599        0.327278
LBFGS:   38 15:56:37    -4451.140530        0.222211
LBFGS:   39 15:56:44    -4451.144464        0.164555
