       Step     Time          Energy          fmax
LBFGS:    0 11:54:47     -151.171982        1.620965
LBFGS:    1 11:54:51     -151.232834        1.299082
LBFGS:    2 11:54:54     -151.328415        0.724457
LBFGS:    3 11:54:57     -151.355484        0.754527
LBFGS:    4 11:55:00     -151.381912        0.576898
LBFGS:    5 11:55:03     -151.405273        0.493789
LBFGS:    6 11:55:06     -151.426590        0.683363
LBFGS:    7 11:55:09     -151.449432        0.663571
LBFGS:    8 11:55:12     -151.501221        0.678092
LBFGS:    9 11:55:14     -151.566132        0.830675
LBFGS:   10 11:55:17     -151.620377        0.884311
LBFGS:   11 11:55:20     -151.648178        0.618944
LBFGS:   12 11:55:23     -151.676804        0.613790
LBFGS:   13 11:55:26     -151.697983        0.763846
LBFGS:   14 11:55:29     -151.725861        0.810508
LBFGS:   15 11:55:32     -151.750427        0.647722
LBFGS:   16 11:55:34     -151.773346        0.352806
LBFGS:   17 11:55:37     -151.783081        0.288570
LBFGS:   18 11:55:40     -151.792038        0.355662
LBFGS:   19 11:55:43     -151.803268        0.333257
LBFGS:   20 11:55:46     -151.812424        0.228959
LBFGS:   21 11:55:49     -151.818115        0.236744
LBFGS:   22 11:55:52     -151.822525        0.195997
