       Step     Time          Energy          fmax
LBFGS:    0 14:59:27    -4450.831270        0.953332
LBFGS:    1 14:59:39    -4450.851202        0.435602
LBFGS:    2 14:59:52    -4450.866127        0.409559
LBFGS:    3 15:00:04    -4450.876178        0.297445
LBFGS:    4 15:00:16    -4450.880827        0.270063
LBFGS:    5 15:00:29    -4450.885868        0.266153
LBFGS:    6 15:00:41    -4450.894380        0.487994
LBFGS:    7 15:00:54    -4450.911134        0.762557
LBFGS:    8 15:01:07    -4450.936677        0.825122
LBFGS:    9 15:01:20    -4450.955497        0.461221
LBFGS:   10 15:01:33    -4450.962282        0.354696
LBFGS:   11 15:01:45    -4450.966388        0.262278
LBFGS:   12 15:01:57    -4450.969671        0.275501
LBFGS:   13 15:02:09    -4450.973304        0.339976
LBFGS:   14 15:02:22    -4450.978707        0.377265
LBFGS:   15 15:02:35    -4450.987482        0.452269
LBFGS:   16 15:02:48    -4451.002717        0.641012
LBFGS:   17 15:03:01    -4451.022569        0.781715
LBFGS:   18 15:03:14    -4451.053996        0.711167
LBFGS:   19 15:03:26    -4451.075166        0.389871
LBFGS:   20 15:03:39    -4451.084602        0.486365
LBFGS:   21 15:03:52    -4451.090767        0.180855
