       Step     Time          Energy          fmax
LBFGS:    0 12:06:55     -151.939514        0.471335
LBFGS:    1 12:06:58     -151.944855        0.272455
LBFGS:    2 12:07:01     -151.949448        0.354265
LBFGS:    3 12:07:04     -151.958679        0.596313
LBFGS:    4 12:07:07     -151.971222        0.653275
LBFGS:    5 12:07:10     -151.980377        0.393355
LBFGS:    6 12:07:12     -151.989105        0.329754
LBFGS:    7 12:07:15     -152.000381        0.464460
LBFGS:    8 12:07:18     -152.017319        0.803766
LBFGS:    9 12:07:21     -152.043030        0.927228
LBFGS:   10 12:07:23     -152.062424        0.538122
LBFGS:   11 12:07:26     -152.070190        0.243604
LBFGS:   12 12:07:29     -152.073013        0.243115
LBFGS:   13 12:07:32     -152.075729        0.369604
LBFGS:   14 12:07:34     -152.079620        0.378081
LBFGS:   15 12:07:37     -152.082138        0.207685
LBFGS:   16 12:07:40     -152.083023        0.067266
