       Step     Time          Energy          fmax
LBFGS:    0 15:04:06     -132.998779        0.576124
LBFGS:    1 15:04:08     -133.007233        0.392369
LBFGS:    2 15:04:11     -133.016876        0.420594
LBFGS:    3 15:04:13     -133.020615        0.399578
LBFGS:    4 15:04:15     -133.037476        0.278028
LBFGS:    5 15:04:17     -133.041931        0.310691
LBFGS:    6 15:04:19     -133.055756        0.436256
LBFGS:    7 15:04:21     -133.084579        0.592897
LBFGS:    8 15:04:24     -133.127335        0.854704
LBFGS:    9 15:04:26     -133.151016        1.254272
LBFGS:   10 15:04:28     -133.180450        1.076988
LBFGS:   11 15:04:31     -133.213516        0.527821
LBFGS:   12 15:04:33     -133.220230        0.420997
LBFGS:   13 15:04:35     -133.227692        0.285108
LBFGS:   14 15:04:38     -133.231903        0.205423
LBFGS:   15 15:04:40     -133.234619        0.152824
